time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20017824,TX_END,0,84,1,971,1048
20017824,TX_BEGIN,0,84,1,973,1048
20017844,TX_END,0,84,1,973,1048
20017844,TX_BEGIN,0,84,1,975,1048
20017864,TX_END,0,84,1,975,1048
20017864,TX_BEGIN,0,84,1,977,1048
20017884,TX_END,0,84,1,977,1048
20017884,TX_BEGIN,0,84,1,979,1048
20017904,TX_END,0,84,1,979,1048
20017904,TX_BEGIN,0,84,1,981,1048
20017924,TX_END,0,84,1,981,1048
20017924,TX_BEGIN,0,84,1,983,1048
20017944,TX_END,0,84,1,983,1048
20017944,TX_BEGIN,0,84,1,985,1048
20017964,TX_END,0,84,1,985,1048
20017964,TX_BEGIN,0,84,1,987,1048
20017984,TX_END,0,84,1,987,1048
20017984,TX_BEGIN,0,84,1,989,1048
20018004,TX_END,0,84,1,989,1048
20018004,TX_BEGIN,0,84,1,991,1048
20018024,TX_END,0,84,1,991,1048
20018024,TX_BEGIN,0,84,1,993,1048
20018044,TX_END,0,84,1,993,1048
20018044,TX_BEGIN,0,84,1,995,1048
20018064,TX_END,0,84,1,995,1048
20018064,TX_BEGIN,0,84,1,997,1048
20018084,TX_END,0,84,1,997,1048
20018084,TX_BEGIN,0,84,1,999,1048
20018104,TX_END,0,84,1,999,1048
20018104,TX_BEGIN,0,84,1,1001,1048
20018124,TX_END,0,84,1,1001,1048
20018124,TX_BEGIN,0,84,1,1003,1048
20018144,TX_END,0,84,1,1003,1048
20018144,TX_BEGIN,0,84,1,1005,1048
20018164,TX_END,0,84,1,1005,1048
20018164,TX_BEGIN,0,84,1,1007,1048
20018184,TX_END,0,84,1,1007,1048
20018184,TX_BEGIN,0,84,1,1009,1048
20018204,TX_END,0,84,1,1009,1048
20018204,TX_BEGIN,0,84,1,1011,1048
20018224,TX_END,0,84,1,1011,1048
20018224,TX_BEGIN,0,84,1,1013,1048
20018244,TX_END,0,84,1,1013,1048
20018244,TX_BEGIN,0,84,1,1015,1048
20018264,TX_END,0,84,1,1015,1048
20018264,TX_BEGIN,0,84,1,1017,1048
20018284,TX_END,0,84,1,1017,1048
20018284,TX_BEGIN,0,84,1,1019,1048
20018304,TX_END,0,84,1,1019,1048
20018304,TX_BEGIN,0,84,1,1021,1048
20018324,TX_END,0,84,1,1021,1048
20018324,TX_BEGIN,0,84,1,1023,1048
20018344,TX_END,0,84,1,1023,1048
20018344,TX_BEGIN,0,84,1,1025,1048
20018364,TX_END,0,84,1,1025,1048
20018364,TX_BEGIN,0,84,1,1027,1048
20018384,TX_END,0,84,1,1027,1048
20018384,TX_BEGIN,0,84,1,1029,1048
20018404,TX_END,0,84,1,1029,1048
20018404,TX_BEGIN,0,84,1,1031,1048
20018424,TX_END,0,84,1,1031,1048
20018424,TX_BEGIN,0,84,1,1033,1048
20018444,TX_END,0,84,1,1033,1048
20018444,TX_BEGIN,0,84,1,1035,1048
20018464,TX_END,0,84,1,1035,1048
20018464,TX_BEGIN,0,84,1,1037,1048
20018484,TX_END,0,84,1,1037,1048
20018484,TX_BEGIN,0,84,1,1039,1048
20018504,TX_END,0,84,1,1039,1048
20018504,TX_BEGIN,0,84,1,1041,1048
20018524,TX_END,0,84,1,1041,1048
20018524,TX_BEGIN,0,84,1,1043,1048
20018544,TX_END,0,84,1,1043,1048
20018544,TX_BEGIN,0,84,1,1045,1048
20018564,TX_END,0,84,1,1045,1048
20018564,TX_BEGIN,0,84,1,1047,1048
20018584,TX_END,0,84,1,1047,1048
20018584,TX_BEGIN,0,84,1,1049,1048
20018604,TX_END,0,84,1,1049,1048
20018604,TX_BEGIN,0,84,1,1051,1048
20018624,TX_END,0,84,1,1051,1048
20018624,TX_BEGIN,0,84,1,1053,1048
20018644,TX_END,0,84,1,1053,1048
20018644,TX_BEGIN,0,84,1,1055,1048
20018664,TX_END,0,84,1,1055,1048
20018664,TX_BEGIN,0,84,1,1057,1048
20018684,TX_END,0,84,1,1057,1048
20018684,TX_BEGIN,0,84,1,1059,1048
20018704,TX_END,0,84,1,1059,1048
20018704,TX_BEGIN,0,84,1,1061,1048
20018724,TX_END,0,84,1,1061,1048
