flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
40,0b002701-0b004001-10000-3,1,276,0,0,520325759820.000,23319613488,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,276,0,0,532272317941.000,23155519801,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,276,0,0,527936882864.000,23257545282,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,276,0,0,471537597338.000,23175009980,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,276,0,0,524570665710.000,23362769255,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,276,0,0,515120890054.000,23224733320,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,276,0,0,547954529289.000,23211996682,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,276,0,0,545158940340.000,23314310459,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,276,0,0,511670552541.000,23120879318,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,276,0,0,541723701619.000,23087116248,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,276,0,0,538361082821.000,23201573089,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,276,0,0,536947320282.000,23316449790,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,276,0,0,497977603240.000,23183020315,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,276,0,0,519656994820.000,23168364914,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,276,0,0,547708139100.000,23222116403,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,276,0,0,545370311635.000,23118269476,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,276,0,0,516106226913.000,23279653980,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,276,0,0,471331734982.000,23185598723,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,276,0,0,471412342455.000,23236305793,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,276,0,0,500281196364.000,23193404176,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,276,0,0,455353746983.000,23180318453,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,276,0,0,546891870565.000,23242839639,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,276,0,0,545308021239.000,23138837117,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,276,0,0,473686184858.000,23195517599,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,276,0,0,474426751764.000,23246775379,400000000000,400000000000.000
