flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
48,0b002f01-0b004001-10000-3,1,17624,0,0,405141565082.000,2000000000,200000000000,200000000000.000
49,0b003001-0b004001-10000-3,1,17624,0,0,399639531458.000,2000000000,200000000000,200000000000.000
50,0b003101-0b004001-10000-3,1,17624,0,0,397498153644.000,2000000000,200000000000,200000000000.000
51,0b003201-0b004001-10000-3,1,17624,0,0,401071700210.000,2000000000,200000000000,200000000000.000
52,0b003301-0b004001-10000-3,1,17624,0,0,400697291289.000,2000000000,200000000000,200000000000.000
53,0b003401-0b004001-10000-3,1,17624,0,0,399535725055.000,2000000000,200000000000,200000000000.000
54,0b003501-0b004001-10000-3,1,17624,0,0,398058078113.000,2000000000,200000000000,200000000000.000
55,0b003601-0b004001-10000-3,1,17624,0,0,402206293484.000,2000000000,200000000000,200000000000.000
56,0b003701-0b004001-10000-3,1,17624,0,0,407431825507.000,2000000000,200000000000,200000000000.000
57,0b003801-0b004001-10000-3,1,17624,0,0,399303075766.000,2000000000,200000000000,200000000000.000
58,0b003901-0b004001-10000-3,1,17624,0,0,396677239925.000,2000000000,200000000000,200000000000.000
59,0b003a01-0b004001-10000-3,1,17624,0,0,402483394303.000,2000000000,200000000000,200000000000.000
60,0b003b01-0b004001-10000-3,1,17624,0,0,401912344500.000,2000000000,200000000000,200000000000.000
61,0b003c01-0b004001-10000-3,1,17624,0,0,398781957444.000,2000000000,200000000000,200000000000.000
62,0b003d01-0b004001-10000-3,1,17624,0,0,398677847210.000,2000000000,200000000000,200000000000.000
63,0b003e01-0b004001-10000-3,1,17624,0,0,403868852962.000,2000000000,200000000000,200000000000.000
64,0b003f01-0b004001-10000-3,1,17624,0,0,399325644362.000,2000000000,200000000000,200000000000.000
