flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
34,0,17624,3,17619,5,0,5,4,0.020013065,0.069227412,0.498936537,0.000000000,8370766.055,0,35.798453559,2.521580978,200000000000,3447526007,16575,0.000226963,0.498936537
35,0,17624,3,17613,11,0,11,1,0.020013317,0.069768998,0.498933466,0.000000000,8370714.536,0,35.823534062,2.448973321,200000000000,7352904699,16419,0.000056741,0.498933466
36,0,17624,3,17614,10,0,10,6,0.020015333,0.069743106,0.498932089,0.000000000,8370691.424,0,35.821444336,2.449601178,200000000000,7538253912,16444,0.000340445,0.498932089
37,0,17624,3,17615,9,0,9,5,0.020013275,0.069634385,0.498935190,0.000000000,8370743.449,0,35.792039294,2.521346930,200000000000,6191246290,16468,0.000283704,0.498935190
38,0,17624,3,17618,6,0,6,4,0.020013485,0.069331025,0.498933449,0.000000000,8370714.246,0,35.836200415,2.450263352,200000000000,3523378317,16616,0.000226963,0.498933449
39,0,17624,3,17616,8,0,8,1,0.020013527,0.069617652,0.498979941,0.000000000,8371494.241,0,35.796075999,2.476375860,200000000000,4904235431,16535,0.000056741,0.498979941
40,0,17624,3,17608,16,0,16,1,0.020015501,0.069797712,0.498930357,0.000000000,8370662.375,0,35.814343779,2.448552424,200000000000,11251705290,16401,0.000056741,0.498930357
41,0,17624,3,17615,9,0,9,1,0.020013443,0.069690850,0.499035773,0.000000000,8372430.948,0,35.781709974,2.391190176,200000000000,6010580320,16547,0.000056741,0.499035773
42,0,17624,3,17604,20,0,20,1,0.020015459,0.069876549,0.499030201,0.000000000,8372337.477,0,35.772493910,2.388612467,200000000000,13261836285,16399,0.000056741,0.499030201
43,0,17624,3,17619,5,0,5,1,0.020013695,0.069198784,0.498975721,0.000000000,8371423.445,0,35.787643821,2.487614624,200000000000,3319693905,16605,0.000056741,0.498975721
44,0,17624,3,17616,8,0,8,1,0.020017517,0.069597936,0.499037502,0.000000000,8372459.962,0,35.785656747,2.392350208,200000000000,4950067052,16590,0.000056741,0.499037502
45,0,17624,3,17617,7,0,7,1,0.020013653,0.069590878,0.499021610,0.000000000,8372193.340,0,35.759795509,2.426111588,200000000000,4808964599,16562,0.000056741,0.499021610
46,0,17624,3,17617,7,0,7,1,0.020013401,0.069520239,0.498975144,0.000000000,8371413.763,0,35.833671415,2.342662154,200000000000,4487705510,16594,0.000056741,0.498975144
47,0,17624,3,17613,11,0,11,1,0.020015417,0.069772408,0.498973390,0.000000000,8371384.350,0,35.804234257,2.340205374,200000000000,7279519361,16483,0.000056741,0.498973390
48,0,17624,3,17613,11,0,11,1,0.020015669,0.069735102,0.499019574,0.000000000,8372159.173,0,35.755804106,2.426404456,200000000000,7289921542,16486,0.000056741,0.499019574
49,0,17624,3,17619,5,0,5,5,0.020013737,0.068432951,0.499021440,0.000000000,8372190.490,0,35.790673218,2.344919755,200000000000,3111082274,16722,0.000283704,0.499021440
50,0,17624,3,17619,5,0,5,5,0.020015963,0.068908786,0.499022116,0.000000000,8372201.834,0,35.784319851,2.345275187,200000000000,2968843024,16719,0.000283704,0.499022116
51,0,17624,3,17615,9,0,9,5,0.020018189,0.069736445,0.499020585,0.000000000,8372176.148,0,35.784444383,2.345125853,200000000000,7082861154,16549,0.000283704,0.499020585
52,0,17624,3,17618,6,0,6,1,0.020013863,0.069318127,0.498936247,0.000000000,8370761.187,0,35.787329372,2.520739725,200000000000,3533919759,16568,0.000056741,0.498936247
53,0,17624,3,17617,7,0,7,5,0.020013947,0.069546950,0.498942206,0.000000000,8370861.166,0,35.761881902,2.430683619,200000000000,4925827249,16537,0.000283704,0.498942206
54,0,17624,3,17616,8,0,8,1,0.020013611,0.069714568,0.498974709,0.000000000,8371406.463,0,35.832654166,2.341044793,200000000000,5497132723,16543,0.000056741,0.498974709
55,0,17624,3,17608,16,0,16,4,0.020015627,0.069795942,0.498972815,0.000000000,8371374.701,0,35.800250325,2.339628716,200000000000,12172453612,16464,0.000226963,0.498972815
56,0,17624,3,17601,23,0,23,1,0.020016173,0.069838955,0.498939405,0.000000000,8370814.170,0,35.789915818,2.428810871,200000000000,15483505427,16393,0.000056741,0.498939405
57,0,17624,3,17619,5,0,5,4,0.020013905,0.069173233,0.498975814,0.000000000,8371425.012,0,35.784387327,2.487700842,200000000000,3034191340,16621,0.000226963,0.498975814
58,0,17624,3,17617,7,0,7,1,0.020014157,0.069501518,0.498981461,0.000000000,8371519.744,0,35.754714571,2.475793433,200000000000,4244058609,16593,0.000056741,0.498981461
59,0,17624,3,17618,6,0,6,6,0.020014073,0.069294479,0.498936321,0.000000000,8370762.429,0,35.779220871,2.520547703,200000000000,3605484483,16585,0.000340445,0.498936321
60,0,17624,3,17613,11,0,11,7,0.020013821,0.069785852,0.499013157,0.000000000,8372051.517,0,35.827855027,2.401124208,200000000000,11968595646,16469,0.000397186,0.499013157
61,0,17624,3,17616,8,0,8,2,0.020014031,0.069563362,0.498975340,0.000000000,8371417.051,0,35.827970830,2.341390876,200000000000,4896867810,16582,0.000113482,0.498975340
62,0,17624,3,17613,11,0,11,1,0.020016047,0.069749519,0.498973561,0.000000000,8371387.213,0,35.794720874,2.340482588,200000000000,7067060926,16507,0.000056741,0.498973561
63,0,17624,3,17613,11,0,11,4,0.020014115,0.069781634,0.498973638,0.000000000,8371388.509,0,35.783323958,2.486414109,200000000000,10914445738,16439,0.000226963,0.498973638
64,0,17624,3,17616,8,0,8,2,0.020014367,0.069605425,0.498981161,0.000000000,8371514.714,0,35.831519999,2.477522655,200000000000,4932488870,16530,0.000113482,0.498981161
