plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
100000000,100005000,100000000,100005000,1,55,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,56,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,57,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,58,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,59,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,60,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,61,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,62,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,63,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,64,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
