run,scenario,algorithm,flow_id,role,src,dst,link,size_bytes,app_start_ns,application_ready_ns,network_release_ns,first_data_tx_ns,last_ack_ns,FCT_us,BCT_ms,CCT_ms,goodput_gbps,completed
mx_s4_dctcp,S4,dctcp,53,incast,52,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055696859,55696.9,55.6969,55.6969,0.1506,1
mx_s4_dctcp,S4,dctcp,59,incast,58,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055722498,55722.5,55.7225,55.7225,0.1505,1
mx_s4_dctcp,S4,dctcp,43,incast,42,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055785009,55785.0,55.785,55.785,0.1504,1
mx_s4_dctcp,S4,dctcp,33,incast,32,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055786346,55786.3,55.7863,55.7863,0.1504,1
mx_s4_dctcp,S4,dctcp,35,incast,34,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055811147,55811.1,55.8111,55.8111,0.1503,1
mx_s4_dctcp,S4,dctcp,42,incast,41,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055834272,55834.3,55.8343,55.8343,0.1502,1
mx_s4_dctcp,S4,dctcp,16,incast,15,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055931979,55932.0,55.932,55.932,0.15,1
mx_s4_dctcp,S4,dctcp,5,incast,4,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055938344,55938.3,55.9383,55.9383,0.15,1
mx_s4_dctcp,S4,dctcp,36,incast,35,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055946385,55946.4,55.9464,55.9464,0.1499,1
mx_s4_dctcp,S4,dctcp,55,incast,54,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056020628,56020.6,56.0206,56.0206,0.1497,1
mx_s4_dctcp,S4,dctcp,23,incast,22,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056060513,56060.5,56.0605,56.0605,0.1496,1
mx_s4_dctcp,S4,dctcp,24,incast,23,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056131404,56131.4,56.1314,56.1314,0.1494,1
mx_s4_dctcp,S4,dctcp,17,incast,16,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056165423,56165.4,56.1654,56.1654,0.1494,1
mx_s4_dctcp,S4,dctcp,38,incast,37,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056309220,56309.2,56.3092,56.3092,0.149,1
mx_s4_dctcp,S4,dctcp,60,incast,59,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056365865,56365.9,56.3659,56.3659,0.1488,1
mx_s4_dctcp,S4,dctcp,8,incast,7,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056370554,56370.6,56.3706,56.3706,0.1488,1
mx_s4_dctcp,S4,dctcp,1,incast,0,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056389489,56389.5,56.3895,56.3895,0.1488,1
mx_s4_dctcp,S4,dctcp,32,incast,31,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056479654,56479.7,56.4797,56.4797,0.1485,1
mx_s4_dctcp,S4,dctcp,7,incast,6,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056481829,56481.8,56.4818,56.4818,0.1485,1
mx_s4_dctcp,S4,dctcp,31,incast,30,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056484004,56484.0,56.484,56.484,0.1485,1
mx_s4_dctcp,S4,dctcp,9,incast,8,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056485341,56485.3,56.4853,56.4853,0.1485,1
mx_s4_dctcp,S4,dctcp,63,incast,62,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056499248,56499.2,56.4992,56.4992,0.1485,1
mx_s4_dctcp,S4,dctcp,54,incast,53,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056535781,56535.8,56.5358,56.5358,0.1484,1
mx_s4_dctcp,S4,dctcp,20,incast,19,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056627622,56627.6,56.6276,56.6276,0.1481,1
mx_s4_dctcp,S4,dctcp,51,incast,50,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056671697,56671.7,56.6717,56.6717,0.148,1
mx_s4_dctcp,S4,dctcp,30,incast,29,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056693146,56693.1,56.6931,56.6931,0.148,1
mx_s4_dctcp,S4,dctcp,6,incast,5,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056696159,56696.2,56.6962,56.6962,0.148,1
mx_s4_dctcp,S4,dctcp,34,incast,33,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056717608,56717.6,56.7176,56.7176,0.1479,1
mx_s4_dctcp,S4,dctcp,41,incast,40,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056719783,56719.8,56.7198,56.7198,0.1479,1
mx_s4_dctcp,S4,dctcp,14,incast,13,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056731176,56731.2,56.7312,56.7312,0.1479,1
mx_s4_dctcp,S4,dctcp,40,incast,39,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056740893,56740.9,56.7409,56.7409,0.1478,1
mx_s4_dctcp,S4,dctcp,2,incast,1,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056766532,56766.5,56.7665,56.7665,0.1478,1
mx_s4_dctcp,S4,dctcp,52,incast,51,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056775411,56775.4,56.7754,56.7754,0.1478,1
mx_s4_dctcp,S4,dctcp,4,incast,3,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056790156,56790.2,56.7902,56.7902,0.1477,1
mx_s4_dctcp,S4,dctcp,19,incast,18,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056814119,56814.1,56.8141,56.8141,0.1477,1
mx_s4_dctcp,S4,dctcp,25,incast,24,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056855680,56855.7,56.8557,56.8557,0.1475,1
mx_s4_dctcp,S4,dctcp,62,incast,61,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056872101,56872.1,56.8721,56.8721,0.1475,1
mx_s4_dctcp,S4,dctcp,27,incast,26,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056898578,56898.6,56.8986,56.8986,0.1474,1
mx_s4_dctcp,S4,dctcp,44,incast,43,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056938463,56938.5,56.9385,56.9385,0.1473,1
mx_s4_dctcp,S4,dctcp,50,incast,49,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056940638,56940.6,56.9406,56.9406,0.1473,1
mx_s4_dctcp,S4,dctcp,64,incast,63,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056952031,56952.0,56.952,56.952,0.1473,1
mx_s4_dctcp,S4,dctcp,49,incast,48,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056957558,56957.6,56.9576,56.9576,0.1473,1
mx_s4_dctcp,S4,dctcp,37,incast,36,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056963085,56963.1,56.9631,56.9631,0.1473,1
mx_s4_dctcp,S4,dctcp,61,incast,60,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056969450,56969.4,56.9695,56.9695,0.1472,1
mx_s4_dctcp,S4,dctcp,39,incast,38,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056990061,56990.1,56.9901,56.9901,0.1472,1
mx_s4_dctcp,S4,dctcp,56,incast,55,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057004806,57004.8,57.0048,57.0048,0.1472,1
mx_s4_dctcp,S4,dctcp,10,incast,9,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057006981,57007.0,57.007,57.007,0.1472,1
mx_s4_dctcp,S4,dctcp,45,incast,44,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057014184,57014.2,57.0142,57.0142,0.1471,1
mx_s4_dctcp,S4,dctcp,11,incast,10,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057030605,57030.6,57.0306,57.0306,0.1471,1
mx_s4_dctcp,S4,dctcp,22,incast,21,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057049540,57049.5,57.0495,57.0495,0.147,1
mx_s4_dctcp,S4,dctcp,46,incast,45,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057096967,57097.0,57.097,57.097,0.1469,1
mx_s4_dctcp,S4,dctcp,58,incast,57,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057098304,57098.3,57.0983,57.0983,0.1469,1
mx_s4_dctcp,S4,dctcp,26,incast,25,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057109697,57109.7,57.1097,57.1097,0.1469,1
mx_s4_dctcp,S4,dctcp,12,incast,11,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057111872,57111.9,57.1119,57.1119,0.1469,1
mx_s4_dctcp,S4,dctcp,18,incast,17,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057123265,57123.3,57.1233,57.1233,0.1469,1
mx_s4_dctcp,S4,dctcp,28,incast,27,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057128792,57128.8,57.1288,57.1288,0.1468,1
mx_s4_dctcp,S4,dctcp,48,incast,47,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057146051,57146.1,57.1461,57.1461,0.1468,1
mx_s4_dctcp,S4,dctcp,21,incast,20,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057146550,57146.6,57.1465,57.1465,0.1468,1
mx_s4_dctcp,S4,dctcp,29,incast,28,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057167161,57167.2,57.1672,57.1672,0.1467,1
mx_s4_dctcp,S4,dctcp,57,incast,56,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057202018,57202.0,57.202,57.202,0.1466,1
mx_s4_dctcp,S4,dctcp,15,incast,14,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057206707,57206.7,57.2067,57.2067,0.1466,1
mx_s4_dctcp,S4,dctcp,3,incast,2,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057307766,57307.8,57.3078,57.3078,0.1464,1
mx_s4_dctcp,S4,dctcp,0,background,65,64,0,4000000000,500000000,2000000000,1000000000,1000000000,4584176776,3584176.8,3584.1768,2584.1768,8.9281,1
mx_s4_dctcp,S4,dctcp,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,7.1111,1
mx_s4_timely,S4,timely,34,incast,33,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2055838370,55838.4,55.8384,55.8384,0.1502,1
mx_s4_timely,S4,timely,5,incast,4,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056274379,56274.4,56.2744,56.2744,0.1491,1
mx_s4_timely,S4,timely,46,incast,45,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056381228,56381.2,56.3812,56.3812,0.1488,1
mx_s4_timely,S4,timely,28,incast,27,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056466977,56467.0,56.467,56.467,0.1486,1
mx_s4_timely,S4,timely,51,incast,50,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056585642,56585.6,56.5856,56.5856,0.1482,1
mx_s4_timely,S4,timely,41,incast,40,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056672235,56672.2,56.6722,56.6722,0.148,1
mx_s4_timely,S4,timely,26,incast,25,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056681180,56681.2,56.6812,56.6812,0.148,1
mx_s4_timely,S4,timely,39,incast,38,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056731481,56731.5,56.7315,56.7315,0.1479,1
mx_s4_timely,S4,timely,55,incast,54,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056760682,56760.7,56.7607,56.7607,0.1478,1
mx_s4_timely,S4,timely,4,incast,3,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056786507,56786.5,56.7865,56.7865,0.1477,1
mx_s4_timely,S4,timely,52,incast,51,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056827524,56827.5,56.8275,56.8275,0.1476,1
mx_s4_timely,S4,timely,59,incast,58,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056835625,56835.6,56.8356,56.8356,0.1476,1
mx_s4_timely,S4,timely,13,incast,12,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056846258,56846.3,56.8463,56.8463,0.1476,1
mx_s4_timely,S4,timely,43,incast,42,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056923567,56923.6,56.9236,56.9236,0.1474,1
mx_s4_timely,S4,timely,6,incast,5,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056952137,56952.1,56.9521,56.9521,0.1473,1
mx_s4_timely,S4,timely,53,incast,52,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2056954330,56954.3,56.9543,56.9543,0.1473,1
mx_s4_timely,S4,timely,57,incast,56,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057006769,57006.8,57.0068,57.0068,0.1472,1
mx_s4_timely,S4,timely,10,incast,9,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057014026,57014.0,57.014,57.014,0.1471,1
mx_s4_timely,S4,timely,50,incast,49,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057036371,57036.4,57.0364,57.0364,0.1471,1
mx_s4_timely,S4,timely,32,incast,31,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057036876,57036.9,57.0369,57.0369,0.1471,1
mx_s4_timely,S4,timely,42,incast,41,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057067765,57067.8,57.0678,57.0678,0.147,1
mx_s4_timely,S4,timely,12,incast,11,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057113846,57113.8,57.1138,57.1138,0.1469,1
mx_s4_timely,S4,timely,9,incast,8,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057128699,57128.7,57.1287,57.1287,0.1468,1
mx_s4_timely,S4,timely,36,incast,35,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057156212,57156.2,57.1562,57.1562,0.1468,1
mx_s4_timely,S4,timely,21,incast,20,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057166001,57166.0,57.166,57.166,0.1467,1
mx_s4_timely,S4,timely,3,incast,2,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057179166,57179.2,57.1792,57.1792,0.1467,1
mx_s4_timely,S4,timely,8,incast,7,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057194019,57194.0,57.194,57.194,0.1467,1
mx_s4_timely,S4,timely,18,incast,17,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057235036,57235.0,57.235,57.235,0.1466,1
mx_s4_timely,S4,timely,58,incast,57,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057250733,57250.7,57.2507,57.2507,0.1465,1
mx_s4_timely,S4,timely,1,incast,0,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057289218,57289.2,57.2892,57.2892,0.1464,1
mx_s4_timely,S4,timely,15,incast,14,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057293099,57293.1,57.2931,57.2931,0.1464,1
mx_s4_timely,S4,timely,20,incast,19,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057323988,57324.0,57.324,57.324,0.1463,1
mx_s4_timely,S4,timely,38,incast,37,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057333777,57333.8,57.3338,57.3338,0.1463,1
mx_s4_timely,S4,timely,40,incast,39,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057335970,57336.0,57.336,57.336,0.1463,1
mx_s4_timely,S4,timely,45,incast,44,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057349135,57349.1,57.3491,57.3491,0.1463,1
mx_s4_timely,S4,timely,47,incast,46,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057359768,57359.8,57.3598,57.3598,0.1462,1
mx_s4_timely,S4,timely,63,incast,62,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057380716,57380.7,57.3807,57.3807,0.1462,1
mx_s4_timely,S4,timely,35,incast,34,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057445519,57445.5,57.4455,57.4455,0.146,1
mx_s4_timely,S4,timely,23,incast,22,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057484119,57484.1,57.4841,57.4841,0.1459,1
mx_s4_timely,S4,timely,44,incast,43,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057488000,57488.0,57.488,57.488,0.1459,1
mx_s4_timely,S4,timely,17,incast,16,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057488505,57488.5,57.4885,57.4885,0.1459,1
mx_s4_timely,S4,timely,30,incast,29,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057495691,57495.7,57.4957,57.4957,0.1459,1
mx_s4_timely,S4,timely,61,incast,60,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057526658,57526.7,57.5267,57.5267,0.1458,1
mx_s4_timely,S4,timely,64,incast,63,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057527163,57527.2,57.5272,57.5272,0.1458,1
mx_s4_timely,S4,timely,25,incast,24,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057548006,57548.0,57.548,57.548,0.1458,1
mx_s4_timely,S4,timely,7,incast,6,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057608129,57608.1,57.6081,57.6081,0.1456,1
mx_s4_timely,S4,timely,29,incast,28,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057618427,57618.4,57.6184,57.6184,0.1456,1
mx_s4_timely,S4,timely,31,incast,30,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057628238,57628.2,57.6282,57.6282,0.1456,1
mx_s4_timely,S4,timely,22,incast,21,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057651651,57651.7,57.6517,57.6517,0.1455,1
mx_s4_timely,S4,timely,2,incast,1,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057681527,57681.5,57.6815,57.6815,0.1454,1
mx_s4_timely,S4,timely,33,incast,32,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057694217,57694.2,57.6942,57.6942,0.1454,1
mx_s4_timely,S4,timely,37,incast,36,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057731558,57731.6,57.7316,57.7316,0.1453,1
mx_s4_timely,S4,timely,24,incast,23,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057756539,57756.5,57.7565,57.7565,0.1452,1
mx_s4_timely,S4,timely,16,incast,15,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057762108,57762.1,57.7621,57.7621,0.1452,1
mx_s4_timely,S4,timely,19,incast,18,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057769365,57769.4,57.7694,57.7694,0.1452,1
mx_s4_timely,S4,timely,11,incast,10,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057773246,57773.2,57.7732,57.7732,0.1452,1
mx_s4_timely,S4,timely,48,incast,47,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057790631,57790.6,57.7906,57.7906,0.1452,1
mx_s4_timely,S4,timely,54,incast,53,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057802481,57802.5,57.8025,57.8025,0.1451,1
mx_s4_timely,S4,timely,27,incast,26,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057807237,57807.2,57.8072,57.8072,0.1451,1
mx_s4_timely,S4,timely,62,incast,61,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057814634,57814.6,57.8146,57.8146,0.1451,1
mx_s4_timely,S4,timely,60,incast,59,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057827800,57827.8,57.8278,57.8278,0.1451,1
mx_s4_timely,S4,timely,49,incast,48,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057828305,57828.3,57.8283,57.8283,0.1451,1
mx_s4_timely,S4,timely,56,incast,55,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057849147,57849.1,57.8491,57.8491,0.145,1
mx_s4_timely,S4,timely,14,incast,13,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2057899885,57899.9,57.8999,57.8999,0.1449,1
mx_s4_timely,S4,timely,0,background,65,64,0,4000000000,500000000,2000000000,1000000000,1000000000,4612947569,3612947.6,3612.9476,2612.9476,8.857,1
mx_s4_timely,S4,timely,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,7.1111,1
mx_s4_hpcc,S4,hpcc,14,incast,13,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058241636,58241.6,58.2416,58.2416,0.144,1
mx_s4_hpcc,S4,hpcc,12,incast,11,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058273524,58273.5,58.2735,58.2735,0.144,1
mx_s4_hpcc,S4,hpcc,46,incast,45,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058406159,58406.2,58.4062,58.4062,0.1436,1
mx_s4_hpcc,S4,hpcc,57,incast,56,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058760361,58760.4,58.7604,58.7604,0.1428,1
mx_s4_hpcc,S4,hpcc,50,incast,49,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058770474,58770.5,58.7705,58.7705,0.1427,1
mx_s4_hpcc,S4,hpcc,59,incast,58,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2058775361,58775.4,58.7754,58.7754,0.1427,1
mx_s4_hpcc,S4,hpcc,42,incast,41,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059061249,59061.2,59.0612,59.0612,0.142,1
mx_s4_hpcc,S4,hpcc,54,incast,53,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059151567,59151.6,59.1516,59.1516,0.1418,1
mx_s4_hpcc,S4,hpcc,56,incast,55,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059155583,59155.6,59.1556,59.1556,0.1418,1
mx_s4_hpcc,S4,hpcc,58,incast,57,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059277560,59277.6,59.2776,59.2776,0.1415,1
mx_s4_hpcc,S4,hpcc,39,incast,38,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059371883,59371.9,59.3719,59.3719,0.1413,1
mx_s4_hpcc,S4,hpcc,63,incast,62,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059401158,59401.2,59.4012,59.4012,0.1412,1
mx_s4_hpcc,S4,hpcc,33,incast,32,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059406045,59406.0,59.406,59.406,0.1412,1
mx_s4_hpcc,S4,hpcc,37,incast,36,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059407448,59407.4,59.4074,59.4074,0.1412,1
mx_s4_hpcc,S4,hpcc,1,incast,0,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059517339,59517.3,59.5173,59.5173,0.1409,1
mx_s4_hpcc,S4,hpcc,10,incast,9,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059527452,59527.5,59.5275,59.5275,0.1409,1
mx_s4_hpcc,S4,hpcc,16,incast,15,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059530597,59530.6,59.5306,59.5306,0.1409,1
mx_s4_hpcc,S4,hpcc,25,incast,24,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059538968,59539.0,59.539,59.539,0.1409,1
mx_s4_hpcc,S4,hpcc,62,incast,61,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059539500,59539.5,59.5395,59.5395,0.1409,1
mx_s4_hpcc,S4,hpcc,8,incast,7,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059593585,59593.6,59.5936,59.5936,0.1408,1
mx_s4_hpcc,S4,hpcc,19,incast,18,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059601956,59602.0,59.602,59.602,0.1407,1
mx_s4_hpcc,S4,hpcc,61,incast,60,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059605101,59605.1,59.6051,59.6051,0.1407,1
mx_s4_hpcc,S4,hpcc,55,incast,54,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059629150,59629.2,59.6292,59.6292,0.1407,1
mx_s4_hpcc,S4,hpcc,48,incast,47,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059639263,59639.3,59.6393,59.6393,0.1407,1
mx_s4_hpcc,S4,hpcc,34,incast,33,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059647634,59647.6,59.6476,59.6476,0.1406,1
mx_s4_hpcc,S4,hpcc,43,incast,42,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059652521,59652.5,59.6525,59.6525,0.1406,1
mx_s4_hpcc,S4,hpcc,31,incast,30,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059706930,59706.9,59.7069,59.7069,0.1405,1
mx_s4_hpcc,S4,hpcc,7,incast,6,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059739689,59739.7,59.7397,59.7397,0.1404,1
mx_s4_hpcc,S4,hpcc,40,incast,39,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059749802,59749.8,59.7498,59.7498,0.1404,1
mx_s4_hpcc,S4,hpcc,60,incast,59,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059754689,59754.7,59.7547,59.7547,0.1404,1
mx_s4_hpcc,S4,hpcc,64,incast,63,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059775254,59775.3,59.7753,59.7753,0.1403,1
mx_s4_hpcc,S4,hpcc,29,incast,28,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059797561,59797.6,59.7976,59.7976,0.1403,1
mx_s4_hpcc,S4,hpcc,53,incast,52,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059835757,59835.8,59.8358,59.8358,0.1402,1
mx_s4_hpcc,S4,hpcc,15,incast,14,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059844128,59844.1,59.8441,59.8441,0.1402,1
mx_s4_hpcc,S4,hpcc,45,incast,44,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059871661,59871.7,59.8717,59.8717,0.1401,1
mx_s4_hpcc,S4,hpcc,26,incast,25,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059887871,59887.9,59.8879,59.8879,0.1401,1
mx_s4_hpcc,S4,hpcc,35,incast,34,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059897113,59897.1,59.8971,59.8971,0.1401,1
mx_s4_hpcc,S4,hpcc,11,incast,10,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059922297,59922.3,59.9223,59.9223,0.14,1
mx_s4_hpcc,S4,hpcc,52,incast,51,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059935023,59935.0,59.935,59.935,0.14,1
mx_s4_hpcc,S4,hpcc,44,incast,43,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059941652,59941.7,59.9417,59.9417,0.1399,1
mx_s4_hpcc,S4,hpcc,20,incast,19,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059942184,59942.2,59.9422,59.9422,0.1399,1
mx_s4_hpcc,S4,hpcc,9,incast,8,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059972085,59972.1,59.9721,59.9721,0.1399,1
mx_s4_hpcc,S4,hpcc,32,incast,31,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059986689,59986.7,59.9867,59.9867,0.1398,1
mx_s4_hpcc,S4,hpcc,4,incast,3,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2059991576,59991.6,59.9916,59.9916,0.1398,1
mx_s4_hpcc,S4,hpcc,28,incast,27,64,0,1048576,1899999999,2000000000,2000000000,2000000000,2060007800,60007.8,60.0078,60.0078,0.1398,1
