time_ns,event,entity,role_or_zone_or_state,requested_or_target_bps,commanded_or_aggreq_bps,applied_bps,owner,queue_B_or_phase,Q_pred_B,boost_bps,drain_bps
2067245000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067250000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067255000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067260000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067265000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067270000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067275000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067280000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067285000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067290000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067295000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067300000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067305000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067310000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067315000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067320000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067325000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067330000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067335000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067340000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067345000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067350000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067355000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067360000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067365000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067370000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067375000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067380000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067385000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067390000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067395000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067400000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067405000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067410000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067415000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067420000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067425000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067430000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067435000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067440000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067445000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067450000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067455000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067460000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067465000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067470000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067475000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067480000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067485000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067490000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067495000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067500000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067505000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067510000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067515000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067520000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067525000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067530000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067535000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067540000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067545000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067550000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067555000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067560000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067565000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067570000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067575000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067580000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067585000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067590000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067595000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067600000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067605000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067610000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067615000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067620000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067625000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067630000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067635000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067640000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067645000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067650000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067655000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067660000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067665000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067670000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067675000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067680000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067685000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067690000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067695000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067700000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067705000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067710000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067715000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067720000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067725000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067730000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067735000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067740000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067745000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067750000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067755000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067760000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067765000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067770000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067775000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067780000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067785000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067790000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067795000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067800000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067805000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067810000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067815000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067820000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067825000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067830000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067835000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067840000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067845000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067850000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067855000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067860000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067865000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067870000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067875000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067880000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067885000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067890000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067895000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067900000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067905000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067910000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067915000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067920000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067925000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067930000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067935000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067940000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067945000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067950000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067955000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067960000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067965000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067970000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067975000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067980000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067985000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067990000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2067995000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068000000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068005000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068010000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068015000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068020000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068025000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068030000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068035000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068040000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068045000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068050000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068055000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068060000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068065000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068070000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068075000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068080000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068085000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068090000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068095000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068100000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068105000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068110000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068115000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068120000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068125000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068130000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068135000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068140000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068145000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068150000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068155000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068160000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068165000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068170000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068175000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068180000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068185000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068190000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068195000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068200000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068205000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068210000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068215000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068220000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068225000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068230000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068235000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068240000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068245000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068250000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068255000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068260000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068265000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068270000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068275000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068280000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068285000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068290000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068295000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068300000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068305000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068310000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068315000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068320000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068325000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068330000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068335000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068340000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068345000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068350000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068355000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068360000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068365000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068370000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068375000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068380000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068385000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068390000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068395000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068400000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068405000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068410000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068415000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068420000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068425000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068430000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068435000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068440000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068445000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068450000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068455000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068460000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068465000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068470000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068475000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068480000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068485000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068490000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068495000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068500000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068505000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068510000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068515000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068520000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068525000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068530000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068535000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068540000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068545000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068550000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068555000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068560000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068565000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068570000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068575000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068580000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068585000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068590000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068595000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068600000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068605000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068610000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068615000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068620000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068625000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068630000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068635000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068640000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068645000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068650000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068655000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068660000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068665000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068670000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068675000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068680000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068685000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068690000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068695000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068700000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068705000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068710000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068715000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068720000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068725000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068730000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068735000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068740000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068745000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068750000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068755000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068760000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068765000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068770000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068775000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068780000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068785000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068790000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068795000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068800000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068805000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068810000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068815000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068820000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068825000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068830000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068835000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068840000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068845000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068850000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068855000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068860000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068865000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068870000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068875000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068880000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068885000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068890000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068895000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068900000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068905000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068910000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068915000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068920000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068925000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068930000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068935000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068940000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068945000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068950000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068955000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068960000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068965000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068970000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068975000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068980000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068985000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068990000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2068995000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069000000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069005000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069010000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069015000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069020000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069025000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069030000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069035000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069040000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069045000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069050000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069055000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069060000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069065000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069070000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069075000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069080000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069085000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069090000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069095000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069100000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069105000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069110000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069115000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069120000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069125000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069130000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069135000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069140000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069145000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069150000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069155000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069160000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069165000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069170000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069175000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069180000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069185000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069190000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069195000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069200000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069205000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069210000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069215000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069220000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069225000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
