flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
54,0b003501-0b004001-10000-3,1,276,0,0,251988851290.000,5941828520,200000000000,200000000000.000
55,0b003601-0b004001-10000-3,1,276,0,0,251981066576.000,5961679131,200000000000,200000000000.000
56,0b003701-0b004001-10000-3,1,276,0,0,238507981415.000,5910913079,200000000000,200000000000.000
57,0b003801-0b004001-10000-3,1,276,0,0,225305422294.000,5950290574,200000000000,200000000000.000
58,0b003901-0b004001-10000-3,1,276,0,0,223788938726.000,5903379278,200000000000,200000000000.000
59,0b003a01-0b004001-10000-3,1,276,0,0,235221576566.000,5944659500,200000000000,200000000000.000
60,0b003b01-0b004001-10000-3,1,276,0,0,214571974441.000,5954223853,200000000000,200000000000.000
61,0b003c01-0b004001-10000-3,1,276,0,0,251980789719.000,5946862437,200000000000,200000000000.000
62,0b003d01-0b004001-10000-3,1,276,0,0,251980857933.000,5946557789,200000000000,200000000000.000
63,0b003e01-0b004001-10000-3,1,276,0,0,225319456357.000,5942792418,200000000000,200000000000.000
64,0b003f01-0b004001-10000-3,1,276,0,0,223796520715.000,5895905642,200000000000,200000000000.000
