flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
26,0b001901-0b004001-10000-3,1,1102,0,0,217127955560.000,2000000000,200000000000,200000000000.000
27,0b001a01-0b004001-10000-3,1,1102,0,0,216653539682.000,2000000000,200000000000,200000000000.000
28,0b001b01-0b004001-10000-3,1,1102,0,0,217270953862.000,2000000000,200000000000,200000000000.000
29,0b001c01-0b004001-10000-3,1,1102,0,0,215782207988.000,2000000000,200000000000,200000000000.000
30,0b001d01-0b004001-10000-3,1,1102,0,0,212249666348.000,2000000000,200000000000,200000000000.000
31,0b001e01-0b004001-10000-3,1,1102,0,0,216467789794.000,2000000000,200000000000,200000000000.000
32,0b001f01-0b004001-10000-3,1,1102,0,0,221938512716.000,2000000000,200000000000,200000000000.000
33,0b002001-0b004001-10000-3,1,1102,0,0,215784031030.000,2000000000,200000000000,200000000000.000
34,0b002101-0b004001-10000-3,1,1102,0,0,221942219726.000,2000000000,200000000000,200000000000.000
35,0b002201-0b004001-10000-3,1,1102,0,0,217176198636.000,2000000000,200000000000,200000000000.000
36,0b002301-0b004001-10000-3,1,1102,0,0,217260851594.000,2000000000,200000000000,200000000000.000
37,0b002401-0b004001-10000-3,1,1102,0,0,221970392048.000,2000000000,200000000000,200000000000.000
38,0b002501-0b004001-10000-3,1,1102,0,0,217305002980.000,2000000000,200000000000,200000000000.000
39,0b002601-0b004001-10000-3,1,1102,0,0,215794777168.000,2000000000,200000000000,200000000000.000
40,0b002701-0b004001-10000-3,1,1102,0,0,217256343616.000,2000000000,200000000000,200000000000.000
41,0b002801-0b004001-10000-3,1,1102,0,0,222477006982.000,2000000000,200000000000,200000000000.000
42,0b002901-0b004001-10000-3,1,1102,0,0,222423522636.000,2000000000,200000000000,200000000000.000
43,0b002a01-0b004001-10000-3,1,1102,0,0,216641678998.000,2000000000,200000000000,200000000000.000
44,0b002b01-0b004001-10000-3,1,1102,0,0,222438019186.000,2000000000,200000000000,200000000000.000
45,0b002c01-0b004001-10000-3,1,1102,0,0,222393295754.000,2000000000,200000000000,200000000000.000
46,0b002d01-0b004001-10000-3,1,1102,0,0,214138392458.000,2000000000,200000000000,200000000000.000
47,0b002e01-0b004001-10000-3,1,1102,0,0,214280441748.000,2000000000,200000000000,200000000000.000
48,0b002f01-0b004001-10000-3,1,1102,0,0,222348457430.000,2000000000,200000000000,200000000000.000
49,0b003001-0b004001-10000-3,1,1102,0,0,225367636735.000,2000000000,200000000000,200000000000.000
50,0b003101-0b004001-10000-3,1,1102,0,0,224692138558.000,2000000000,200000000000,200000000000.000
51,0b003201-0b004001-10000-3,1,1102,0,0,224157294439.000,2000000000,200000000000,200000000000.000
52,0b003301-0b004001-10000-3,1,1102,0,0,221995460892.000,2000000000,200000000000,200000000000.000
53,0b003401-0b004001-10000-3,1,1102,0,0,216660604944.000,2000000000,200000000000,200000000000.000
54,0b003501-0b004001-10000-3,1,1102,0,0,214399660530.000,2000000000,200000000000,200000000000.000
55,0b003601-0b004001-10000-3,1,1102,0,0,214261610532.000,2000000000,200000000000,200000000000.000
56,0b003701-0b004001-10000-3,1,1102,0,0,216591429094.000,2000000000,200000000000,200000000000.000
57,0b003801-0b004001-10000-3,1,1102,0,0,216601518346.000,2000000000,200000000000,200000000000.000
58,0b003901-0b004001-10000-3,1,1102,0,0,215798501820.000,2000000000,200000000000,200000000000.000
59,0b003a01-0b004001-10000-3,1,1102,0,0,222002046796.000,2000000000,200000000000,200000000000.000
60,0b003b01-0b004001-10000-3,1,1102,0,0,212434060754.000,2000000000,200000000000,200000000000.000
61,0b003c01-0b004001-10000-3,1,1102,0,0,214377076050.000,2000000000,200000000000,200000000000.000
62,0b003d01-0b004001-10000-3,1,1102,0,0,214226462148.000,2000000000,200000000000,200000000000.000
63,0b003e01-0b004001-10000-3,1,1102,0,0,216619795582.000,2000000000,200000000000,200000000000.000
64,0b003f01-0b004001-10000-3,1,1102,0,0,215795113852.000,2000000000,200000000000,200000000000.000
