flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
18,0b001101-0b004001-10000-3,1,17624,0,0,709279726517.000,4000000000,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,17624,0,0,735184880081.000,4000000000,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,17624,0,0,744786840831.000,4000000000,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,17624,0,0,936648738134.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,17624,0,0,943233186468.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,17624,0,0,682875945427.000,4000000000,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,17624,0,0,939922680927.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,17624,0,0,702142912676.000,4000000000,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,17624,0,0,735533399502.000,4000000000,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,17624,0,0,705219477445.000,4000000000,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,17624,0,0,752416253921.000,4000000000,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,17624,0,0,634554993380.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,17624,0,0,867040963919.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,17624,0,0,639396893814.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,17624,0,0,686761635548.000,4000000000,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,17624,0,0,631833532325.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,17624,0,0,686970602244.000,4000000000,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,17624,0,0,739248071244.000,4000000000,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,17624,0,0,745851025502.000,4000000000,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,17624,0,0,688424808199.000,4000000000,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,17624,0,0,739953693103.000,4000000000,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,17624,0,0,631054436268.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,17624,0,0,749890956022.000,4000000000,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,17624,0,0,848237077108.000,4000000000,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,17624,0,0,868117184756.000,4000000000,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,17624,0,0,647510735439.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,17624,0,0,869348265574.000,4000000000,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,17624,0,0,808213010648.000,4000000000,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,17624,0,0,923465514776.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,17624,0,0,926571449539.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,17624,0,0,826101501019.000,4000000000,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,17624,0,0,720458302792.000,4000000000,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,17624,0,0,719117533568.000,4000000000,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,17624,0,0,721226918503.000,4000000000,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,17624,0,0,692678179032.000,4000000000,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,17624,0,0,708739531728.000,4000000000,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,17624,0,0,923658119252.000,4000000000,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,17624,0,0,926978825348.000,4000000000,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,17624,0,0,704846073214.000,4000000000,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,17624,0,0,639725336268.000,4000000000,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,17624,0,0,630746993825.000,4000000000,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,17624,0,0,698390257915.000,4000000000,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,17624,0,0,871105135368.000,4000000000,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,17624,0,0,922617747565.000,4000000000,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,17624,0,0,932368196413.000,4000000000,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,17624,0,0,645141948559.000,4000000000,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,17624,0,0,633408470234.000,4000000000,400000000000,400000000000.000
