flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
54,0,17624,3,17623,1,0,1,1,0.020043796,0.989944034,0.499943964,0.000000000,8387667.864,0,77.080490736,1.706285914,10000000000,327574795,17551,0.000056741,0.499943964
55,0,17624,3,17623,1,0,1,1,0.020083828,0.987391858,0.499943947,0.000000000,8387667.594,0,76.897847904,1.705347352,10000000000,206181494,17562,0.000056741,0.499943947
56,0,17624,3,17622,2,0,2,2,0.020094670,0.991395921,0.499943902,0.000000000,8387666.831,0,77.018886331,1.712771703,10000000000,848567433,17527,0.000113482,0.499943902
57,0,17624,3,17623,1,0,1,1,0.020049634,0.990108492,0.499943915,0.000000000,8387667.054,0,77.386032325,1.716909986,10000000000,304342464,17560,0.000056741,0.499943915
58,0,17624,3,17623,1,0,1,1,0.020054638,0.990514726,0.499943938,0.000000000,8387667.432,0,77.387582599,1.716337073,10000000000,350110332,17539,0.000056741,0.499943938
59,0,17624,3,17622,2,0,2,1,0.020052970,0.991269167,0.499943725,0.000000000,8387663.860,0,77.386032325,1.723957387,10000000000,750228777,17532,0.000056741,0.499943725
60,0,17624,3,17623,1,0,1,1,0.020047966,0.987795021,0.499944179,0.000000000,8387671.483,0,77.324582946,1.703801932,10000000000,221753119,17554,0.000056741,0.499944179
61,0,17624,3,17623,1,0,1,1,0.020052136,0.988442588,0.499943960,0.000000000,8387667.810,0,76.957591980,1.705734299,10000000000,181010180,17558,0.000056741,0.499943960
62,0,17624,3,17622,2,0,2,2,0.020092168,0.990889937,0.499943957,0.000000000,8387667.749,0,77.326288249,1.708235060,10000000000,453816569,17553,0.000113482,0.499943957
63,0,17624,3,17622,2,0,2,2,0.020053804,0.991516629,0.499943834,0.000000000,8387665.696,0,77.386032325,1.718484313,10000000000,1021329456,17555,0.000113482,0.499943834
64,0,17624,3,17623,1,0,1,1,0.020058808,0.991154897,0.499943938,0.000000000,8387667.432,0,77.515208231,1.715741726,10000000000,513380773,17552,0.000056741,0.499943938
