time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20040788,TX_BEGIN,0,84,1,3439,1000
20040807,TX_END,0,84,1,3439,1000
20040807,TX_BEGIN,0,84,1,3441,1000
20040826,TX_END,0,84,1,3441,1000
20040826,TX_BEGIN,0,84,1,3443,1000
20040845,TX_END,0,84,1,3443,1000
20040845,TX_BEGIN,0,84,1,3445,1000
20040864,TX_END,0,84,1,3445,1000
20040864,TX_BEGIN,0,84,1,3447,1000
20040883,TX_END,0,84,1,3447,1000
20040883,TX_BEGIN,0,84,1,3449,1000
20040902,TX_END,0,84,1,3449,1000
20040902,TX_BEGIN,0,84,1,3451,1000
20040921,TX_END,0,84,1,3451,1000
20040921,TX_BEGIN,0,84,1,3453,1000
20040940,TX_END,0,84,1,3453,1000
20040940,TX_BEGIN,0,84,1,3455,1000
20040959,TX_END,0,84,1,3455,1000
20040959,TX_BEGIN,0,84,1,3457,1000
20040978,TX_END,0,84,1,3457,1000
20040978,TX_BEGIN,0,84,1,3459,1000
20040997,TX_END,0,84,1,3459,1000
20040997,TX_BEGIN,0,84,1,3461,1000
20041016,TX_END,0,84,1,3461,1000
20041016,TX_BEGIN,0,84,1,3463,1000
20041035,TX_END,0,84,1,3463,1000
20041035,TX_BEGIN,0,84,1,3465,1000
20041054,TX_END,0,84,1,3465,1000
20041054,TX_BEGIN,0,84,1,3467,1000
20041073,TX_END,0,84,1,3467,1000
20041073,TX_BEGIN,0,84,1,3469,1000
20041092,TX_END,0,84,1,3469,1000
20041092,TX_BEGIN,0,84,1,3471,1000
20041111,TX_END,0,84,1,3471,1000
20041111,TX_BEGIN,0,84,1,3473,1000
20041130,TX_END,0,84,1,3473,1000
20041130,TX_BEGIN,0,84,1,3475,1000
20041149,TX_END,0,84,1,3475,1000
20041149,TX_BEGIN,0,84,1,3477,1000
20041168,TX_END,0,84,1,3477,1000
20041168,TX_BEGIN,0,84,1,3479,1000
20041187,TX_END,0,84,1,3479,1000
20041187,TX_BEGIN,0,84,1,3481,1000
20041206,TX_END,0,84,1,3481,1000
20041206,TX_BEGIN,0,84,1,3483,1000
20041225,TX_END,0,84,1,3483,1000
20041225,TX_BEGIN,0,84,1,3485,1000
20041244,TX_END,0,84,1,3485,1000
20041244,TX_BEGIN,0,84,1,3487,1000
20041263,TX_END,0,84,1,3487,1000
20041263,TX_BEGIN,0,84,1,3489,1000
20041282,TX_END,0,84,1,3489,1000
20041297,TX_BEGIN,0,84,1,3492,1000
