link_id,epoch,C_l,rho_C_l,C_effective_l,planner_grant_sum_bps,target_rate_sum_bps,applied_rate_sum_bps,actual_tx_rate_sum_bps,background_rate_bps,legacy_floor_rate_bps,flows_below_legacy_floor,floor_clamp_count,rate_clamp_delta_sum_bps,zero_grant_flow_count,paused_zero_grant_count,applied_capacity_excess_bps,applied_capacity_violation,actual_arrival_excess_bps
0,400019,10000000000,9500000000,9500000000,8741984704,8741984704,9398275392,0,0,1702400000,64,64,656290688,0,0,0,0,0
0,400020,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400021,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400022,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400023,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400024,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400025,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,102400000000,0,1702400000,64,64,806808064,0,0,48792768,1,92900000000
0,400026,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400027,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400028,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400029,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400030,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400031,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400032,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400033,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400034,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400035,10000000000,9500000000,9500000000,8741984704,8741984704,9548792768,0,0,1702400000,64,64,806808064,0,0,48792768,1,0
0,400036,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400037,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400038,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400039,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400040,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400041,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400042,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400043,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400044,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400045,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400046,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400047,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400048,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400049,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400050,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400051,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400052,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400053,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400054,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400055,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400056,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400057,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400058,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400059,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400060,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400061,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400062,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400063,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400064,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400065,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400066,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400067,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400068,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400069,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400070,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400071,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400072,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400073,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400074,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400075,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400076,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400077,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400078,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400079,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400080,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400081,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400082,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400083,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400084,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400085,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400086,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400087,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400088,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400089,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400090,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400091,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400092,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400093,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400094,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400095,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400096,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400097,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400098,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400099,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400100,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400101,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400102,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400103,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400104,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400105,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400106,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400107,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400108,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400109,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400110,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400111,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400112,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400113,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400114,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400115,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400116,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400117,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400118,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400119,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400120,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400121,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400122,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400123,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400124,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400125,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400126,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400127,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400128,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400129,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400130,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400131,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400132,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400133,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400134,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400135,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400136,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400137,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400138,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400139,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400140,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400141,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400142,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400143,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400144,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400145,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400146,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400147,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400148,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400149,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400150,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400151,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400152,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400153,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400154,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400155,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400156,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400157,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400158,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400159,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400160,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400161,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400162,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400163,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400164,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400165,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400166,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400167,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400168,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400169,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400170,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400171,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400172,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400173,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400174,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400175,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400176,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400177,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400178,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400179,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400180,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400181,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400182,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400183,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400184,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400185,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400186,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400187,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400188,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400189,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400190,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400191,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400192,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400193,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400194,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400195,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400196,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400197,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400198,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
0,400199,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,102400000000,0,1702400000,64,64,1156848128,0,0,398832832,1,92900000000
0,400200,10000000000,9500000000,9500000000,8741984704,8741984704,9898832832,0,0,1702400000,64,64,1156848128,0,0,398832832,1,0
